direction,selected_layer,example_id,source_id,condition,technical_label,alpha,logp_A,logp_B,technical_margin
nonml_academic_minus_novice,18,transformer:novice:test:6:A,transformer,novice,A,1,-1.316028356552124,-0.316028356552124,-1.0
nonml_academic_minus_novice,18,transformer:novice:test:6:A,transformer,novice,A,2,-1.1396350860595703,-0.3896350562572479,-0.7500000298023224
nonml_academic_minus_novice,18,transformer:novice:test:6:B,transformer,novice,B,-2,-0.021800756454467773,-3.8968007564544678,-3.875
nonml_academic_minus_novice,18,transformer:novice:test:6:B,transformer,novice,B,-1,-0.030961565673351288,-3.530961513519287,-3.499999947845936
nonml_academic_minus_novice,18,transformer:novice:test:6:B,transformer,novice,B,0,-0.04432126507163048,-3.169321298599243,-3.1250000335276127
nonml_academic_minus_novice,18,transformer:novice:test:6:B,transformer,novice,B,1,-0.08061148226261139,-2.58061146736145,-2.499999985098839
nonml_academic_minus_novice,18,transformer:novice:test:6:B,transformer,novice,B,2,-0.14503178000450134,-2.020031690597534,-1.8749999105930328
nonml_academic_minus_novice,18,transformer:novice:test:7:A,transformer,novice,A,-2,-0.6956632733345032,-0.6956632733345032,0.0
nonml_academic_minus_novice,18,transformer:novice:test:7:A,transformer,novice,A,-1,-0.5784687995910645,-0.8284687995910645,0.25
nonml_academic_minus_novice,18,transformer:novice:test:7:A,transformer,novice,A,0,-0.47688525915145874,-0.9768852591514587,0.5
nonml_academic_minus_novice,18,transformer:novice:test:7:A,transformer,novice,A,1,-0.43143120408058167,-1.0564311742782593,0.6249999701976776
nonml_academic_minus_novice,18,transformer:novice:test:7:A,transformer,novice,A,2,-0.4319087266921997,-1.0569087266921997,0.625
nonml_academic_minus_novice,18,transformer:novice:test:7:B,transformer,novice,B,-2,-0.22805947065353394,-1.6030595302581787,-1.3750000596046448
nonml_academic_minus_novice,18,transformer:novice:test:7:B,transformer,novice,B,-1,-0.35141295194625854,-1.2264130115509033,-0.8750000596046448
nonml_academic_minus_novice,18,transformer:novice:test:7:B,transformer,novice,B,0,-0.5260945558547974,-0.9010945558547974,-0.375
nonml_academic_minus_novice,18,transformer:novice:test:7:B,transformer,novice,B,1,-0.6358668208122253,-0.7608668208122253,-0.125
nonml_academic_minus_novice,18,transformer:novice:test:7:B,transformer,novice,B,2,-0.7607668042182922,-0.6357668042182922,0.125
nonml_academic_minus_novice,18,transformer:academic_nonml:test:6:A,transformer,academic_nonml,A,-2,-0.2829057574272156,-1.4079058170318604,1.1250000596046448
nonml_academic_minus_novice,18,transformer:academic_nonml:test:6:A,transformer,academic_nonml,A,-1,-0.2268587350845337,-1.6018587350845337,1.375
nonml_academic_minus_novice,18,transformer:academic_nonml:test:6:A,transformer,academic_nonml,A,0,-0.2026773989200592,-1.7026773691177368,1.4999999701976776
nonml_academic_minus_novice,18,transformer:academic_nonml:test:6:A,transformer,academic_nonml,A,1,-0.20260781049728394,-1.7026078701019287,1.5000000596046448
nonml_academic_minus_novice,18,transformer:academic_nonml:test:6:A,transformer,academic_nonml,A,2,-0.20266717672348022,-1.702667236328125,1.5000000596046448
nonml_academic_minus_novice,18,transformer:academic_nonml:test:6:B,transformer,academic_nonml,B,-2,-0.900162935256958,-0.525162935256958,0.375
nonml_academic_minus_novice,18,transformer:academic_nonml:test:6:B,transformer,academic_nonml,B,-1,-1.1387907266616821,-0.38879069685935974,0.7500000298023224
nonml_academic_minus_novice,18,transformer:academic_nonml:test:6:B,transformer,academic_nonml,B,0,-1.225547432899475,-0.3505474328994751,0.875
nonml_academic_minus_novice,18,transformer:academic_nonml:test:6:B,transformer,academic_nonml,B,1,-1.3156068325042725,-0.31560686230659485,0.9999999701976776
nonml_academic_minus_novice,18,transformer:academic_nonml:test:6:B,transformer,academic_nonml,B,2,-1.3156132698059082,-0.3156132102012634,1.0000000596046448
nonml_academic_minus_novice,18,transformer:academic_nonml:test:7:A,transformer,academic_nonml,A,-2,-0.43131890892982483,-1.0563188791275024,0.6249999701976776
nonml_academic_minus_novice,18,transformer:academic_nonml:test:7:A,transformer,academic_nonml,A,-1,-0.3510262370109558,-1.2260262966156006,0.8750000596046448
nonml_academic_minus_novice,18,transformer:academic_nonml:test:7:A,transformer,academic_nonml,A,0,-0.31586557626724243,-1.3158655166625977,0.9999999403953552
nonml_academic_minus_novice,18,transformer:academic_nonml:test:7:A,transformer,academic_nonml,A,1,-0.31583401560783386,-1.3158340454101562,1.0000000298023224
nonml_academic_minus_novice,18,transformer:academic_nonml:test:7:A,transformer,academic_nonml,A,2,-0.31573110818862915,-1.3157310485839844,0.9999999403953552
nonml_academic_minus_novice,18,transformer:academic_nonml:test:7:B,transformer,academic_nonml,B,-2,-0.4767405092716217,-0.9767404794692993,-0.4999999701976776
nonml_academic_minus_novice,18,transformer:academic_nonml:test:7:B,transformer,academic_nonml,B,-1,-0.7603523135185242,-0.6353523135185242,0.125
nonml_academic_minus_novice,18,transformer:academic_nonml:test:7:B,transformer,academic_nonml,B,0,-0.9005852341651917,-0.5255852341651917,0.375
nonml_academic_minus_novice,18,transformer:academic_nonml:test:7:B,transformer,academic_nonml,B,1,-1.0566163063049316,-0.43161624670028687,0.6250000596046448
nonml_academic_minus_novice,18,transformer:academic_nonml:test:7:B,transformer,academic_nonml,B,2,-1.0567054748535156,-0.4317055344581604,0.6249999403953552
