direction,selected_layer,example_id,source_id,condition,technical_label,alpha,logp_A,logp_B,technical_margin
nonml_academic_minus_novice,26,transformer:expert:test:7:B,transformer,expert,B,2,-0.0011701886542141438,-6.7511701583862305,-6.749999969732016
nonml_academic_minus_novice,26,transformer:novice:test:6:A,transformer,novice,A,-2,-8.250261306762695,-0.00026127262390218675,-8.250000034138793
nonml_academic_minus_novice,26,transformer:novice:test:6:A,transformer,novice,A,-1,-6.251928806304932,-0.0019286142196506262,-6.250000192085281
nonml_academic_minus_novice,26,transformer:novice:test:6:A,transformer,novice,A,0,-4.511047840118408,-0.011047743260860443,-4.500000096857548
nonml_academic_minus_novice,26,transformer:novice:test:6:A,transformer,novice,A,1,-3.0485873222351074,-0.04858732968568802,-2.9999999925494194
nonml_academic_minus_novice,26,transformer:novice:test:6:A,transformer,novice,A,2,-1.9102240800857544,-0.1602240949869156,-1.7499999850988388
nonml_academic_minus_novice,26,transformer:novice:test:6:B,transformer,novice,B,-2,-0.00020346954988781363,-8.500203132629395,-8.499999663079507
nonml_academic_minus_novice,26,transformer:novice:test:6:B,transformer,novice,B,-1,-0.00020346954988781363,-8.500203132629395,-8.499999663079507
nonml_academic_minus_novice,26,transformer:novice:test:6:B,transformer,novice,B,0,-0.00026127262390218675,-8.250261306762695,-8.250000034138793
nonml_academic_minus_novice,26,transformer:novice:test:6:B,transformer,novice,B,1,-0.0004306104383431375,-7.750430583953857,-7.749999973515514
nonml_academic_minus_novice,26,transformer:novice:test:6:B,transformer,novice,B,2,-0.0015023384476080537,-6.501502513885498,-6.50000017543789
nonml_academic_minus_novice,26,transformer:novice:test:7:A,transformer,novice,A,-2,-1.5019290447235107,-0.25192904472351074,-1.25
nonml_academic_minus_novice,26,transformer:novice:test:7:A,transformer,novice,A,-1,-0.38687101006507874,-1.1368709802627563,0.7499999701976776
nonml_academic_minus_novice,26,transformer:novice:test:7:A,transformer,novice,A,0,-0.07888974994421005,-2.578889846801758,2.5000000968575478
nonml_academic_minus_novice,26,transformer:novice:test:7:A,transformer,novice,A,1,-0.023245446383953094,-3.773245334625244,3.749999888241291
nonml_academic_minus_novice,26,transformer:novice:test:7:A,transformer,novice,A,2,-0.029750416055321693,-3.529750347137451,3.4999999310821295
nonml_academic_minus_novice,26,transformer:novice:test:7:B,transformer,novice,B,-2,-0.023245446383953094,-3.773245334625244,-3.749999888241291
nonml_academic_minus_novice,26,transformer:novice:test:7:B,transformer,novice,B,-1,-0.06196761503815651,-2.811967611312866,-2.7499999962747097
nonml_academic_minus_novice,26,transformer:novice:test:7:B,transformer,novice,B,0,-0.3132617473602295,-1.3132617473602295,-1.0
nonml_academic_minus_novice,26,transformer:novice:test:7:B,transformer,novice,B,1,-1.1368709802627563,-0.38687101006507874,0.7499999701976776
nonml_academic_minus_novice,26,transformer:novice:test:7:B,transformer,novice,B,2,-2.811967611312866,-0.06196761503815651,2.7499999962747097
nonml_academic_minus_novice,26,transformer:academic_nonml:test:6:A,transformer,academic_nonml,A,-2,-0.04858732968568802,-3.0485873222351074,2.9999999925494194
nonml_academic_minus_novice,26,transformer:academic_nonml:test:6:A,transformer,academic_nonml,A,-1,-0.011047743260860443,-4.511047840118408,4.500000096857548
nonml_academic_minus_novice,26,transformer:academic_nonml:test:6:A,transformer,academic_nonml,A,0,-0.008614521473646164,-4.758614540100098,4.7500000186264515
nonml_academic_minus_novice,26,transformer:academic_nonml:test:6:A,transformer,academic_nonml,A,1,-0.01416344940662384,-4.264163494110107,4.250000044703484
nonml_academic_minus_novice,26,transformer:academic_nonml:test:6:A,transformer,academic_nonml,A,2,-0.018149960786104202,-4.0181498527526855,3.9999998919665813
nonml_academic_minus_novice,26,transformer:academic_nonml:test:6:B,transformer,academic_nonml,B,-2,-8.250261306762695,-0.00026127262390218675,8.250000034138793
nonml_academic_minus_novice,26,transformer:academic_nonml:test:6:B,transformer,academic_nonml,B,-1,-10.000045776367188,-4.541770613286644e-05,10.000000358661055
nonml_academic_minus_novice,26,transformer:academic_nonml:test:6:B,transformer,academic_nonml,B,0,-10.750020980834961,-2.1457441107486375e-05,10.749999523393853
nonml_academic_minus_novice,26,transformer:academic_nonml:test:6:B,transformer,academic_nonml,B,1,-11.25001335144043,-1.2993727978027891e-05,11.250000357712452
nonml_academic_minus_novice,26,transformer:academic_nonml:test:6:B,transformer,academic_nonml,B,2,-11.750007629394531,-7.867782187531702e-06,11.749999761612344
nonml_academic_minus_novice,26,transformer:academic_nonml:test:7:A,transformer,academic_nonml,A,-2,-0.04858732968568802,-3.0485873222351074,2.9999999925494194
nonml_academic_minus_novice,26,transformer:academic_nonml:test:7:A,transformer,academic_nonml,A,-1,-0.018149960786104202,-4.0181498527526855,3.9999998919665813
nonml_academic_minus_novice,26,transformer:academic_nonml:test:7:A,transformer,academic_nonml,A,0,-0.011047743260860443,-4.511047840118408,4.500000096857548
nonml_academic_minus_novice,26,transformer:academic_nonml:test:7:A,transformer,academic_nonml,A,1,-0.008614521473646164,-4.758614540100098,4.7500000186264515
nonml_academic_minus_novice,26,transformer:academic_nonml:test:7:A,transformer,academic_nonml,A,2,-0.018149960786104202,-4.0181498527526855,3.9999998919665813
nonml_academic_minus_novice,26,transformer:academic_nonml:test:7:B,transformer,academic_nonml,B,-2,-9.50007438659668,-7.486063259420916e-05,9.499999525964085
nonml_academic_minus_novice,26,transformer:academic_nonml:test:7:B,transformer,academic_nonml,B,-1,-10.750020980834961,-2.1457441107486375e-05,10.749999523393853
nonml_academic_minus_novice,26,transformer:academic_nonml:test:7:B,transformer,academic_nonml,B,0,-11.50001049041748,-1.0132738680113107e-05,11.5000003576788
nonml_academic_minus_novice,26,transformer:academic_nonml:test:7:B,transformer,academic_nonml,B,1,-11.750007629394531,-7.867782187531702e-06,11.749999761612344
nonml_academic_minus_novice,26,transformer:academic_nonml:test:7:B,transformer,academic_nonml,B,2,-12.250004768371582,-4.768360213347478e-06,12.250000000011369
